idsubsls_261,kdprov,nmprov,kdkab,nmkab,kdkec,nmkec,kddesa,nmdesa,nmsls,kk,btt,bttk,bku,bbtt_nonusaha,usaha,idsls
5104020008000501,51,BALI,04,GIANYAR,020,BLAHBATUH,008,BURUAN,BANJARGETASKAWAN,0,0,0,0,0,0,51040200080005
5104020008000502,51,BALI,04,GIANYAR,020,BLAHBATUH,008,BURUAN,BANJARGETASKAWAN,0,0,0,0,0,0,51040200080005
5104020008000503,51,BALI,04,GIANYAR,020,BLAHBATUH,008,BURUAN,BANJARGETASKAWAN,0,0,0,0,0,0,51040200080005
5104020008000504,51,BALI,04,GIANYAR,020,BLAHBATUH,008,BURUAN,BANJARGETASKAWAN,0,0,0,0,0,0,51040200080005
5104020008000600,51,BALI,04,GIANYAR,020,BLAHBATUH,008,BURUAN,BANJARKUTRI,0,0,0,0,0,0,51040200080006
5104020008000700,51,BALI,04,GIANYAR,020,BLAHBATUH,008,BURUAN,BANJARKETANDAN,0,0,0,0,0,0,51040200080007
5104020009000101,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARBATULUMBANG,0,0,0,0,0,4,51040200090001
5104020009000102,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARBATULUMBANG,0,0,0,0,0,0,51040200090001
5104020009000201,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARGUA,0,0,0,0,0,0,51040200090002
5104020009000202,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARGUA,0,0,0,0,0,1,51040200090002
5104020009000203,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARGUA,0,0,0,0,0,0,51040200090002
5104020009000204,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARGUA,0,0,0,0,0,1,51040200090002
5104020009000205,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARGUA,0,0,0,0,0,0,51040200090002
5104020009000301,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARLEBAH,0,0,0,0,0,0,51040200090003
5104020009000302,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARLEBAH,0,0,0,0,0,0,51040200090003
5104020009000401,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARMARGABINGUNG,0,0,0,0,0,0,51040200090004
5104020009000402,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARMARGABINGUNG,0,0,0,0,0,0,51040200090004
5104020009000501,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARMARGASENGKALA,0,0,0,0,0,0,51040200090005
5104020009000502,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARMARGASENGKALA,0,0,0,0,0,0,51040200090005
5104020009000503,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARMARGASENGKALA,0,0,0,0,0,0,51040200090005
5104020009000504,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARMARGASENGKALA,0,0,0,0,0,0,51040200090005
5104020009000505,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARMARGASENGKALA,0,0,0,0,0,0,51040200090005
5104020009000506,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARMARGASENGKALA,0,0,0,0,0,0,51040200090005
5104020009000507,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARMARGASENGKALA,0,0,0,0,0,0,51040200090005
5104020009000508,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARMARGASENGKALA,0,0,0,0,0,0,51040200090005
5104020009000601,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARMAS,0,0,0,0,0,0,51040200090006
5104020009000602,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARMAS,0,0,0,0,0,0,51040200090006
5104020009000603,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARMAS,0,0,0,0,0,0,51040200090006
5104020009000700,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARPEKANDELAN,0,0,0,0,0,0,51040200090007
5104020009000801,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARTAMAN,0,0,0,0,0,0,51040200090008
5104020009000802,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARTAMAN,0,0,0,0,0,0,51040200090008
5104020009000901,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARTEGALLINGGAH,0,0,0,0,0,2,51040200090009
5104020009000902,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARTEGALLINGGAH,0,0,0,0,0,0,51040200090009
5104020009000903,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARTEGALLINGGAH,0,0,0,0,0,0,51040200090009
5104020009000904,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARTEGALLINGGAH,0,0,0,0,0,0,51040200090009
5104020009000905,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARTEGALLINGGAH,0,0,0,0,0,7,51040200090009
5104020009000906,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARTEGALLINGGAH,0,0,0,0,0,3,51040200090009
5104020009001001,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARTENGAH,0,0,0,0,0,0,51040200090010
5104020009001002,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARTENGAH,0,0,0,0,0,2,51040200090010
5104020009001101,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARWANAYU,0,0,0,0,0,3,51040200090011
5104020009001102,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARWANAYU,0,0,0,0,0,0,51040200090011
5104020009001103,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARWANAYU,0,0,0,0,0,4,51040200090011
5104020009001104,51,BALI,04,GIANYAR,020,BLAHBATUH,009,BEDULU,BANJARWANAYU,0,0,0,0,0,0,51040200090011
5104030001000101,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARKESIAN,0,0,0,0,0,0,51040300010001
5104030001000102,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARKESIAN,0,0,0,0,0,0,51040300010001
5104030001000103,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARKESIAN,0,0,0,0,0,2,51040300010001
5104030001000201,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARLEBIHBETENKELOD,0,0,0,0,0,0,51040300010002
5104030001000202,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARLEBIHBETENKELOD,0,0,0,0,0,3,51040300010002
5104030001000203,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARLEBIHBETENKELOD,0,0,0,0,0,0,51040300010002
5104030001000204,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARLEBIHBETENKELOD,0,0,0,0,0,0,51040300010002
5104030001000205,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARLEBIHBETENKELOD,0,0,0,0,0,0,51040300010002
5104030001000206,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARLEBIHBETENKELOD,0,0,0,0,0,0,51040300010002
5104030001000207,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARLEBIHBETENKELOD,0,0,0,0,0,0,51040300010002
5104030001000301,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARLEBIHDUURKAJA,0,0,0,0,0,1,51040300010003
5104030001000302,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARLEBIHDUURKAJA,0,0,0,0,0,0,51040300010003
5104030001000303,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARLEBIHDUURKAJA,0,0,0,0,0,0,51040300010003
5104030001000304,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARLEBIHDUURKAJA,0,0,0,0,0,0,51040300010003
5104030001000305,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARLEBIHDUURKAJA,0,0,0,0,0,0,51040300010003
5104030001000306,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARLEBIHDUURKAJA,0,0,0,0,0,11,51040300010003
5104030001000307,51,BALI,04,GIANYAR,030,GIANYAR,001,LEBIH,BANJARLEBIHDUURKAJA,0,0,0,0,0,9,51040300010003
5104030002000101,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARKAJAKAUH,0,0,0,0,0,0,51040300020001
5104030002000102,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARKAJAKAUH,0,0,0,0,0,1,51040300020001
5104030002000103,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARKAJAKAUH,0,0,0,0,0,0,51040300020001
5104030002000201,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARKEMBENGAN,0,0,0,0,0,0,51040300020002
5104030002000202,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARKEMBENGAN,0,0,0,0,0,6,51040300020002
5104030002000203,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARKEMBENGAN,0,0,0,0,0,8,51040300020002
5104030002000204,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARKEMBENGAN,0,0,0,0,0,0,51040300020002
5104030002000205,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARKEMBENGAN,0,0,0,0,0,3,51040300020002
5104030002000301,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARMENAK,0,0,0,0,0,0,51040300020003
5104030002000302,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARMENAK,0,0,0,0,0,0,51040300020003
5104030002000303,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARMENAK,0,0,0,0,0,0,51040300020003
5104030002000401,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARPANDE,0,0,0,0,0,0,51040300020004
5104030002000402,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARPANDE,0,0,0,0,0,0,51040300020004
5104030002000403,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARPANDE,0,0,0,0,0,0,51040300020004
5104030002000404,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARPANDE,0,0,0,0,0,0,51040300020004
5104030002000405,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARPANDE,0,0,0,0,0,0,51040300020004
5104030002000501,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARROBAN,0,0,0,0,0,0,51040300020005
5104030002000502,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARROBAN,0,0,0,0,0,0,51040300020005
5104030002000503,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARROBAN,0,0,0,0,0,0,51040300020005
5104030002000504,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARROBAN,0,0,0,0,0,0,51040300020005
5104030002000601,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARSIYUT,0,0,0,0,0,0,51040300020006
5104030002000602,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARSIYUT,0,0,0,0,0,6,51040300020006
5104030002000701,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARTEGAL,0,0,0,0,0,0,51040300020007
5104030002000702,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARTEGAL,0,0,0,0,0,0,51040300020007
5104030002000703,51,BALI,04,GIANYAR,030,GIANYAR,002,TULIKUP,BANJARTEGAL,0,0,0,0,0,0,51040300020007
5104030003000101,51,BALI,04,GIANYAR,030,GIANYAR,003,TEMESI,BANJARPEGESANGAN,0,0,0,0,0,0,51040300030001
5104030003000102,51,BALI,04,GIANYAR,030,GIANYAR,003,TEMESI,BANJARPEGESANGAN,0,0,0,0,0,3,51040300030001
5104030003000103,51,BALI,04,GIANYAR,030,GIANYAR,003,TEMESI,BANJARPEGESANGAN,0,0,0,0,0,1,51040300030001
5104030003000201,51,BALI,04,GIANYAR,030,GIANYAR,003,TEMESI,BANJARPETELUAN,0,0,0,0,0,1,51040300030002
5104030003000202,51,BALI,04,GIANYAR,030,GIANYAR,003,TEMESI,BANJARPETELUAN,0,0,0,0,0,0,51040300030002
5104030003000203,51,BALI,04,GIANYAR,030,GIANYAR,003,TEMESI,BANJARPETELUAN,0,0,0,0,0,0,51040300030002
5104030003000301,51,BALI,04,GIANYAR,030,GIANYAR,003,TEMESI,BANJARTEMESI,0,0,0,0,0,0,51040300030003
5104030003000302,51,BALI,04,GIANYAR,030,GIANYAR,003,TEMESI,BANJARTEMESI,0,0,0,0,0,1,51040300030003
5104030003000303,51,BALI,04,GIANYAR,030,GIANYAR,003,TEMESI,BANJARTEMESI,0,0,0,0,0,0,51040300030003
5104030003000304,51,BALI,04,GIANYAR,030,GIANYAR,003,TEMESI,BANJARTEMESI,0,0,0,0,0,0,51040300030003
5104030004000100,51,BALI,04,GIANYAR,030,GIANYAR,004,SIDAN,BANJARBLAHPANEKAJA,0,0,0,0,0,8,51040300040001
5104030004000200,51,BALI,04,GIANYAR,030,GIANYAR,004,SIDAN,BANJARBLAHPANEKELOD,0,0,0,0,0,1,51040300040002
5104030004000300,51,BALI,04,GIANYAR,030,GIANYAR,004,SIDAN,BANJARBUKITSARI,0,0,0,0,0,7,51040300040003
5104030004000400,51,BALI,04,GIANYAR,030,GIANYAR,004,SIDAN,BANJARDUKUH,0,0,0,0,0,1,51040300040004
5104030004000500,51,BALI,04,GIANYAR,030,GIANYAR,004,SIDAN,BANJARJAGAPERANG,0,0,0,0,0,0,51040300040005
5104030004000601,51,BALI,04,GIANYAR,030,GIANYAR,004,SIDAN,BANJARSIDANKAJA,0,0,0,0,0,1,51040300040006
5104030004000602,51,BALI,04,GIANYAR,030,GIANYAR,004,SIDAN,BANJARSIDANKAJA,0,0,0,0,0,17,51040300040006
5104030004000701,51,BALI,04,GIANYAR,030,GIANYAR,004,SIDAN,BANJARSIDANKELOD,0,0,0,0,0,0,51040300040007
5104030004000702,51,BALI,04,GIANYAR,030,GIANYAR,004,SIDAN,BANJARSIDANKELOD,0,0,0,0,0,0,51040300040007
5104030004000703,51,BALI,04,GIANYAR,030,GIANYAR,004,SIDAN,BANJARSIDANKELOD,0,0,0,0,0,7,51040300040007
5104030004000704,51,BALI,04,GIANYAR,030,GIANYAR,004,SIDAN,BANJARSIDANKELOD,0,0,0,0,0,4,51040300040007
5104030005000101,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANBUKITBATU,0,0,0,0,0,10,51040300050001
5104030005000102,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANBUKITBATU,0,0,0,0,0,5,51040300050001
5104030005000103,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANBUKITBATU,0,0,0,0,0,4,51040300050001
5104030005000200,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANBUKITJANGKRIK,0,0,0,0,0,1,51040300050002
5104030005000301,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANSAMPLANGAN,0,0,0,0,0,13,51040300050003
5104030005000302,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANSAMPLANGAN,0,0,0,0,0,7,51040300050003
5104030005000303,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANSAMPLANGAN,0,0,0,0,0,1,51040300050003
5104030005000304,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANSAMPLANGAN,0,0,0,0,0,1,51040300050003
5104030005000305,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANSAMPLANGAN,0,0,0,0,0,5,51040300050003
5104030005000306,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANSAMPLANGAN,0,0,0,0,0,0,51040300050003
5104030005000307,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANSAMPLANGAN,0,0,0,0,0,1,51040300050003
5104030005000308,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANSAMPLANGAN,0,0,0,0,0,0,51040300050003
5104030005000401,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANSELAT,0,0,0,0,0,3,51040300050004
5104030005000402,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANSELAT,0,0,0,0,0,2,51040300050004
5104030005000403,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANSELAT,0,0,0,0,0,11,51040300050004
5104030005000404,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANSELAT,0,0,0,0,0,13,51040300050004
5104030005000405,51,BALI,04,GIANYAR,030,GIANYAR,005,SAMPLANGAN,LINGKUNGANSELAT,0,0,0,0,0,10,51040300050004
5104030006000101,51,BALI,04,GIANYAR,030,GIANYAR,006,SERONGGA,BANJARCEBANG,0,0,0,0,0,4,51040300060001
5104030006000102,51,BALI,04,GIANYAR,030,GIANYAR,006,SERONGGA,BANJARCEBANG,0,0,0,0,0,9,51040300060001
5104030006000201,51,BALI,04,GIANYAR,030,GIANYAR,006,SERONGGA,BANJARSERONGGAKAJA,0,0,0,0,0,6,51040300060002
5104030006000202,51,BALI,04,GIANYAR,030,GIANYAR,006,SERONGGA,BANJARSERONGGAKAJA,0,0,0,0,0,12,51040300060002
5104030006000301,51,BALI,04,GIANYAR,030,GIANYAR,006,SERONGGA,BANJARSERONGGAKELOD,0,0,0,0,0,0,51040300060003
5104030006000302,51,BALI,04,GIANYAR,030,GIANYAR,006,SERONGGA,BANJARSERONGGAKELOD,0,0,0,0,0,0,51040300060003
5104030006000303,51,BALI,04,GIANYAR,030,GIANYAR,006,SERONGGA,BANJARSERONGGAKELOD,0,0,0,0,0,1,51040300060003
5104030006000401,51,BALI,04,GIANYAR,030,GIANYAR,006,SERONGGA,BANJARSERONGGATENGAH,0,0,0,0,0,0,51040300060004
5104030006000402,51,BALI,04,GIANYAR,030,GIANYAR,006,SERONGGA,BANJARSERONGGATENGAH,0,0,0,0,0,16,51040300060004
5104030006000403,51,BALI,04,GIANYAR,030,GIANYAR,006,SERONGGA,BANJARSERONGGATENGAH,0,0,0,0,0,3,51040300060004
5104030007000101,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANKAJAKAUH,0,0,0,0,0,0,51040300070001
5104030007000102,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANKAJAKAUH,0,0,0,0,0,1,51040300070001
5104030007000103,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANKAJAKAUH,0,0,0,0,0,0,51040300070001
5104030007000104,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANKAJAKAUH,0,0,0,0,0,0,51040300070001
5104030007000105,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANKAJAKAUH,0,0,0,0,0,0,51040300070001
5104030007000106,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANKAJAKAUH,0,0,0,0,0,0,51040300070001
5104030007000107,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANKAJAKAUH,0,0,0,0,0,0,51040300070001
5104030007000108,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANKAJAKAUH,0,0,0,0,0,0,51040300070001
5104030007000109,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANKAJAKAUH,0,0,0,0,0,0,51040300070001
5104030007000110,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANKAJAKAUH,0,0,0,0,0,0,51040300070001
5104030007000201,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANKELODKAUH,0,0,0,0,0,12,51040300070002
5104030007000202,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANKELODKAUH,0,0,0,0,0,5,51040300070002
5104030007000203,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANKELODKAUH,0,0,0,0,0,0,51040300070002
5104030007000204,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANKELODKAUH,0,0,0,0,0,2,51040300070002
5104030007000205,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANKELODKAUH,0,0,0,0,0,0,51040300070002
5104030007000301,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANPEKANDELAN,0,0,0,0,0,1,51040300070003
5104030007000302,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANPEKANDELAN,0,0,0,0,0,11,51040300070003
5104030007000303,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANPEKANDELAN,0,0,0,0,0,0,51040300070003
5104030007000304,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANPEKANDELAN,0,0,0,0,0,3,51040300070003
5104030007000401,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANTEDUNG,0,0,0,0,0,10,51040300070004
5104030007000402,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANTEDUNG,0,0,0,0,0,2,51040300070004
5104030007000403,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANTEDUNG,0,0,0,0,0,0,51040300070004
5104030007000404,51,BALI,04,GIANYAR,030,GIANYAR,007,ABIANBASE,LINGKUNGANTEDUNG,0,0,0,0,0,2,51040300070004
5104030008000101,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,15,51040300080001
5104030008000102,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,0,51040300080001
5104030008000103,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,0,51040300080001
5104030008000104,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,3,51040300080001
5104030008000105,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,0,51040300080001
5104030008000106,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,5,51040300080001
5104030008000107,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,2,51040300080001
5104030008000108,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,0,51040300080001
5104030008000109,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,1,51040300080001
5104030008000110,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,0,51040300080001
5104030008000111,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,1,51040300080001
5104030008000112,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,0,51040300080001
5104030008000113,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,0,51040300080001
5104030008000114,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,0,51040300080001
5104030008000115,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,0,51040300080001
5104030008000116,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,0,51040300080001
5104030008000117,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,0,51040300080001
5104030008000118,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,0,51040300080001
5104030008000119,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,0,51040300080001
5104030008000120,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,0,51040300080001
5104030008000121,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANCANDIBARU,0,0,0,0,0,0,51040300080001
5104030008000201,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKELOD,0,0,0,0,0,0,51040300080002
5104030008000202,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKELOD,0,0,0,0,0,0,51040300080002
5104030008000203,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKELOD,0,0,0,0,0,2,51040300080002
5104030008000204,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKELOD,0,0,0,0,0,0,51040300080002
5104030008000205,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKELOD,0,0,0,0,0,0,51040300080002
5104030008000206,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKELOD,0,0,0,0,0,0,51040300080002
5104030008000207,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKELOD,0,0,0,0,0,0,51040300080002
5104030008000208,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKELOD,0,0,0,0,0,0,51040300080002
5104030008000209,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKELOD,0,0,0,0,0,0,51040300080002
5104030008000210,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKELOD,0,0,0,0,0,0,51040300080002
5104030008000211,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKELOD,0,0,0,0,0,0,51040300080002
5104030008000212,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKELOD,0,0,0,0,0,0,51040300080002
5104030008000213,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKELOD,0,0,0,0,0,0,51040300080002
5104030008000214,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKELOD,0,0,0,0,0,0,51040300080002
5104030008000215,51,BALI,04,GIANYAR,030,GIANYAR,008,GIANYAR,LINGKUNGANTEGESKELOD,0,0,0,0,0,0,51040300080002
